Tiempo,Precio
1270,29769.99
1275,29745.67
1280,29700.03
1285,29621.25
1290,29642.61
1295,29663.99
1300,29662.92
1305,29698.41
1310,29702.54
1315,29673.89
1320,29681.37
1325,29702.41
1330,29700.88
1335,29697.52
1340,29700.12
1345,29665.38
1350,29646.89
1355,29591.95
1360,29561.53
1365,29607.99
1370,29589.98
1375,29595.57
1380,29565.41
1385,29582.93
1390,29625.17
1395,29616.38
1400,29620.64
1405,29614.22
1410,29595.93
1415,29591.24
1420,29636.05
1425,29670.12
1430,29665.55
1435,29654.99
1440,29653.7
1445,29656.0
1450,29644.33
1455,29663.18
1460,29654.81
1465,29616.51
1470,29619.85
1475,29572.0
1480,29573.01
1485,29574.77
1490,29599.78
1495,29629.94
1500,29648.51
1505,29657.33
1510,29658.79
1515,29657.5
1520,29667.99
1525,29694.06
1530,29698.69
1535,29689.38
1540,29669.56
1545,29649.9
1550,29680.87
1555,29737.16
1560,29706.84
1565,29682.04
1570,29686.64
1575,29679.29
1580,29700.0
1585,29693.02
1590,29714.33
1595,29719.84
1600,29717.18
1605,29710.42
1610,29680.06
1615,29680.0
1620,29674.82
1625,29682.7
1630,29675.87
1635,29705.87
1640,29629.35
1645,29628.9
1650,29623.5
1655,29662.96
1660,29649.98
1665,29722.13
1670,29761.75
1675,29729.99
1680,29738.99
1685,29755.11
1690,29752.4
1695,29740.51
1700,29789.23
1705,29768.01
1710,29758.6
1715,29784.46
1720,29778.49
1725,29795.31
1730,29825.41
1735,29803.5
1740,29814.02
1745,29883.37
1750,29863.04
1755,29901.0
1760,29910.0
1765,29945.61
1770,29954.1
1775,30138.34
1780,30021.9
1785,29888.44
1790,29846.0
1795,29829.76
1800,29790.0
1805,29794.83
1810,29845.46
1815,29798.57
1820,29817.7
1825,29841.7
1830,29886.46
1835,29891.46
1840,29922.78
1845,29954.42
1850,30023.66
1855,30020.75
1860,30011.54
1865,30085.52
1870,30034.89
1875,30021.82
1880,29969.33
1885,29997.63
1890,30032.11
1895,30027.48
1900,29992.1
1905,30027.89
1910,30015.55
1915,30031.05
1920,29988.89
1925,29955.01
1930,29956.86
1935,30003.99
1940,29988.27
1945,29971.36
1950,29968.99
1955,29964.42
1960,29966.0
1965,29942.02
1970,29958.33
1975,29957.26
1980,29940.71
1985,29945.94
1990,29952.95
1995,30004.44
2000,30033.43
2005,30024.04
2010,30073.3
2015,30088.98
2020,30078.49
2025,30052.5
2030,30058.81
2035,30041.5
2040,30034.94
2045,30014.99
2050,29971.16
2055,29959.36
2060,29930.0
2065,29920.01
2070,29892.07
2075,29855.23
2080,29866.88
2085,29797.06
2090,29831.83
2095,29836.12
2100,29846.85
2105,29856.89
2110,29903.4
2115,29891.46
2120,29905.3
2125,29938.72
2130,30028.34
2135,30023.99
2140,29966.41
2145,29984.9
2150,29995.15
2155,29923.08
2160,29872.96
2165,29895.78
2170,29923.13
2175,30002.9
2180,29997.48
2185,29996.27
2190,30013.16
2195,29985.75
2200,30006.76
2205,29953.48
2210,29986.55
2215,29901.48
2220,29914.46
2225,29895.83
2230,29900.78
2235,29926.84
2240,29889.57
2245,29894.46
2250,29909.47
2255,29943.22
2260,29909.01
2265,29959.67
2270,29998.2
2275,29963.53
2280,30049.12
2285,30019.99
2290,30060.0
2295,30271.17
2300,30291.33
2305,30274.44
2310,30337.37
2315,30362.83
2320,30390.0
2325,30466.01
2330,30513.03
2335,30554.5
2340,30605.96
2345,30600.85
2350,30570.22
2355,30638.88
2360,30839.12
2365,30813.24
2370,30888.02
2375,30890.87
2380,30955.57
2385,30898.72
2390,30876.98
2395,30959.52
2400,31021.88
2405,30974.55
2410,30928.22
2415,30937.91
2420,30937.52
2425,30902.57
2430,30955.12
2435,30964.71
2440,31080.93
2445,31077.03
2450,31066.21
2455,31048.41
2460,31053.29
2465,31062.64
2470,31037.18
2475,31140.64
2480,31158.67
2485,31229.84
2490,31278.13
2495,31194.96
2500,31216.43
2505,31174.48
2510,31187.13
2515,31247.08
2520,31215.31
2525,31249.99
2530,31200.7
2535,31235.68
2540,31252.87
2545,31196.03
2550,31199.45
2555,31246.51
2560,31181.05
2565,31162.56
2570,31218.15
2575,31198.88
2580,31237.52
2585,31195.62
2590,31195.01
2595,31150.79
2600,31142.03
2605,31140.75
2610,31146.63
2615,31157.28
2620,31144.86
2625,31192.73
2630,31209.24
2635,31189.7
2640,31209.72
2645,31242.9
2650,31220.92
2655,31293.07
2660,31296.67
2665,31246.4
2670,31354.46
2675,31292.91
2680,31291.16
2685,31281.13
2690,31311.35
2695,31299.85
2700,31233.0
2705,31213.67
2710,31173.91
2715,31207.62
2720,31244.87
2725,31266.67
2730,31308.41
2735,31304.18
2740,31326.34
2745,31311.22
2750,31359.09
2755,31414.76
2760,31425.0
2765,31398.13
2770,31382.25
2775,31376.29
2780,31401.11
2785,31440.54
2790,31406.15
2795,31408.87
2800,31413.76
2805,31397.63
2810,31431.18
2815,31372.42
2820,31388.66
2825,31370.43
2830,31389.45
2835,31410.0
2840,31420.01
2845,31449.11
2850,31436.44
2855,31386.42
2860,31392.3
2865,31391.43
2870,31421.01
2875,31402.44
2880,31414.38
2885,31419.02
2890,31446.72
2895,31487.78
2900,31470.87
2905,31460.68
2910,31470.0
2915,31444.06
2920,31393.7
2925,31405.66
2930,31365.43
2935,31365.49
2940,31367.77
2945,31360.37
2950,31365.52
2955,31338.43
2960,31373.61
2965,31373.96
2970,31406.95
2975,31418.17
2980,31389.82
2985,31323.56
2990,31329.89
2995,31386.08
3000,31412.93
3005,31429.52
3010,31405.57
3015,31385.31
3020,31349.86
3025,31385.35
3030,31394.98
3035,31377.05
3040,31398.25
3045,31389.93
3050,31393.67
3055,31444.45
3060,31397.5
3065,31279.52
3070,31422.01
3075,31378.35
3080,31379.59
3085,31415.59
3090,31492.68
3095,31529.99
3100,31580.37
3105,31555.24
3110,31608.2
3115,31674.49
3120,31659.08
3125,31661.91
3130,31620.59
3135,31567.9
3140,31482.93
3145,31478.97
3150,31435.38
3155,31358.53
3160,31334.54
3165,31166.03
3170,31242.17
3175,31234.1
3180,31312.31
3185,31301.06
3190,31429.22
3195,31384.06
3200,31446.3
3205,31515.49
3210,31408.82
3215,31362.86
3220,31373.13
3225,31365.86
3230,31249.67
3235,31258.77
3240,31290.8
3245,31296.24
3250,31252.04
3255,31293.95
3260,31233.68
3265,31280.58
3270,31272.63
3275,31261.16
3280,31201.56
3285,31095.97
3290,31177.28
3295,31212.94
3300,31191.27
3305,31226.24
3310,31279.96
3315,31281.61
3320,31314.97
3325,31319.99
3330,31337.52
3335,31288.86
3340,31327.71
3345,31326.37
3350,31286.62
3355,31293.84
3360,31320.66
3365,31207.07
3370,31349.99
3375,31308.17
3380,31318.08
3385,31323.0
3390,31296.3
3395,31326.16
3400,31262.48
3405,31249.99
3410,31268.5
3415,31259.13
3420,31266.75
3425,31291.25
3430,31401.46
3435,31384.76
3440,31399.99
3445,31446.13
3450,31384.23
3455,31276.38
3460,31309.98
3465,31497.47
3470,31418.0
3475,31387.74
3480,31367.79
3485,31359.01
3490,31340.76
3495,31387.96
3500,31426.16
3505,31440.55
3510,31451.77
3515,31452.49
3520,31487.93
3525,31516.04
3530,31533.82
3535,31500.14
3540,31542.77
3545,31542.79
3550,31487.78
3555,31490.17
3560,31504.86
3565,31461.87
3570,31477.89
3575,31482.25
3580,31455.98
3585,31395.67
3590,31384.74
3595,31405.58
3600,31388.35
3605,31437.85
3610,31405.48
3615,31360.98
3620,31397.7
3625,31368.48
3630,31370.22
3635,31372.66
3640,31321.83
3645,31343.52
3650,31322.81
3655,31330.0
3660,31301.37
3665,31313.25
3670,31314.4
3675,31345.72
3680,31327.11
3685,31345.26
3690,31233.6
3695,31276.51
3700,31209.38
3705,31153.87
3710,30693.87
3715,30725.64
3720,30486.61
3725,30384.57
3730,30287.69
3735,30333.34
3740,30265.12
3745,30170.15
3750,30165.35
3755,30215.59
3760,30167.66
3765,30030.99
3770,29965.41
3775,29899.99
3780,29835.24
3785,29783.91
3790,29759.7
3795,29666.72
3800,29382.63
3805,29544.05
3810,29471.12
3815,29337.97
3820,29394.81
3825,29380.35
3830,29355.38
3835,29265.75
3840,29281.48
3845,29369.51
3850,29278.75
3855,29441.45
3860,29355.77
3865,29375.15
3870,29374.27
3875,29430.22
3880,29421.55
3885,29459.64
3890,29547.84
3895,29542.91
3900,29578.0
3905,29617.03
3910,29590.01
3915,29553.9
3920,29584.9
3925,29542.06
3930,29457.09
3935,29452.39
3940,29481.21
3945,29501.45
3950,29509.16
3955,29569.91
3960,29514.61
3965,29466.97
3970,29503.0
3975,29546.21
3980,29503.62
3985,29505.1
3990,29483.37
3995,29509.1
4000,29486.31
4005,29505.0
4010,29448.07
4015,29431.0
4020,29500.28
4025,29468.94
4030,29480.92
4035,29510.5
4040,29549.17
4045,29460.49
4050,29504.67
4055,29476.93
4060,29493.17
4065,29489.24
4070,29439.06
4075,29471.56
4080,29448.66
4085,29483.01
4090,29481.06
4095,29498.21
4100,29505.17
4105,29502.92
4110,29482.61
4115,29520.34
4120,29541.66
4125,29515.35
4130,29524.33
4135,29536.49
4140,29532.47
4145,29529.47
4150,29514.95
4155,29544.98
4160,29564.13
4165,29564.51
4170,29558.08
4175,29586.13
4180,29593.12
4185,29610.34
4190,29602.0
4195,29607.79
4200,29589.97
4205,29681.83
4210,29696.37
4215,29641.98
4220,29610.01
4225,29630.55
4230,29584.12
4235,29610.58
4240,29572.12
4245,29583.18
4250,29542.76
4255,29545.5
4260,29534.77
4265,29560.01
4270,29554.94
4275,29587.01
4280,29551.84
4285,29540.93
4290,29559.15
4295,29567.84
4300,29598.49
4305,29532.93
4310,29526.42
4315,29562.82
4320,29600.71
4325,29580.95
4330,29578.12
4335,29600.13
4340,29614.67
4345,29577.13
4350,29413.34
4355,29486.65
4360,29432.46
4365,29500.0
4370,29458.75
4375,29510.55
4380,29505.86
4385,29481.48
4390,29474.75
4395,29503.61
4400,29462.61
4405,29497.56
4410,29492.77
4415,29514.58
4420,29483.4
4425,29461.53
4430,29413.93
4435,29412.11
4440,29471.35
4445,29518.48
4450,29529.0
4455,29437.95
4460,29455.17
4465,29483.08
4470,29475.25
4475,29499.2
4480,29453.02
4485,29490.39
4490,29507.51
4495,29523.3
4500,29583.87
4505,29583.62
4510,29598.09
4515,29599.99
4520,29606.74
4525,29542.31
4530,29578.63
4535,29536.7
4540,29556.03
4545,29560.51
4550,29615.55
4555,29669.99
4560,29813.36
4565,29851.01
4570,29863.11
4575,29990.06
4580,29938.98
4585,29882.51
4590,29861.99
4595,29895.78
4600,29918.69
4605,29901.0
4610,29856.71
4615,29782.1
4620,29817.55
4625,29822.0
4630,29811.49
4635,29787.54
4640,29821.85
4645,29865.6
4650,29815.25
4655,29830.79
4660,29815.97
4665,29780.17
4670,29795.94
4675,29799.17
4680,29867.02
4685,29867.0
4690,29887.66
4695,29882.62
4700,29895.97
4705,29888.87
4710,29893.73
4715,29890.89
4720,29913.59
4725,29927.39
4730,29888.12
4735,29921.19
4740,29877.25
4745,29907.48
4750,29889.45
4755,29899.13
4760,29916.77
4765,29921.19
4770,29925.09
4775,29986.26
4780,30124.5
4785,30095.38
4790,30137.02
4795,30180.12
4800,30183.49
4805,30201.16
4810,30151.9
4815,30164.11
4820,30151.11
4825,30170.91
4830,30225.96
4835,30349.63
4840,30404.82
4845,30413.7
4850,30399.99
4855,30391.76
4860,30492.86
4865,30795.71
4870,30903.12
4875,31267.75
4880,31179.98
4885,31033.88
4890,31145.45
4895,31275.78
4900,31237.73
4905,31360.0
4910,31377.31
4915,31324.23
4920,31283.35
4925,31293.75
4930,31348.94
4935,31264.59
4940,31313.52
4945,31328.76
4950,31333.35
4955,31437.05
4960,31410.52
4965,31465.78
4970,31454.29
4975,31280.0
4980,31295.05
4985,31371.28
4990,31397.97
4995,31347.69
