Tiempo,Precio
2260,29162.29
2265,29134.53
2270,29160.44
2275,29063.48
2280,29097.79
2285,29138.88
2290,29217.43
2295,29251.46
2300,29177.01
2305,29224.39
2310,29360.03
2315,29325.36
2320,29389.23
2325,29385.11
2330,29345.52
2335,29304.97
2340,29260.14
2345,29366.26
2350,29374.41
2355,29335.12
2360,29398.52
2365,29362.23
2370,29431.41
2375,29454.01
2380,29519.47
2385,29639.2
2390,29645.49
2395,29675.0
2400,29647.02
2405,29625.15
2410,29525.32
2415,29550.88
2420,29574.23
2425,29555.86
2430,29570.01
2435,29518.48
2440,29479.08
2445,29503.92
2450,29506.81
2455,29503.98
2460,29560.01
2465,29560.38
2470,29606.54
2475,29593.95
2480,29577.57
2485,29613.46
2490,29559.46
2495,29523.17
2500,29546.49
2505,29528.16
2510,29574.8
2515,29502.73
2520,29490.27
2525,29530.68
2530,29566.92
2535,29596.86
2540,29578.89
2545,29575.0
2550,29475.56
2555,29485.32
2560,29443.76
2565,29399.99
2570,29421.58
2575,29449.5
2580,29465.97
2585,29399.34
2590,29453.98
2595,29492.78
2600,29415.17
2605,29348.97
2610,29296.54
2615,29268.89
2620,29286.58
2625,29357.45
2630,29327.72
2635,29512.5
2640,29460.86
2645,29460.72
2650,29468.92
2655,29476.92
2660,29424.3
2665,29430.54
2670,29485.6
2675,29634.24
2680,29575.01
2685,29583.64
2690,29587.98
2695,29532.66
2700,29538.15
2705,29552.47
2710,29506.23
2715,29511.78
2720,29509.76
2725,29545.89
2730,29536.83
2735,29602.61
2740,29632.92
2745,29613.17
2750,29614.93
2755,29555.82
2760,29520.88
2765,29490.0
2770,29504.26
2775,29464.82
2780,29478.98
2785,29477.38
2790,29493.21
2795,29486.29
2800,29373.8
2805,29391.2
2810,29381.89
2815,29356.92
2820,29400.78
2825,29421.81
2830,29402.17
2835,29322.66
2840,29324.24
2845,29167.98
2850,29251.64
2855,29182.9
2860,29224.64
2865,29256.87
2870,29280.54
2875,29322.32
2880,29316.55
2885,29300.4
2890,29098.56
2895,29080.07
2900,29059.09
2905,29046.19
2910,28984.15
2915,28916.99
2920,28926.84
2925,28935.38
2930,28901.16
2935,28900.0
2940,28949.02
2945,29014.86
2950,29018.94
2955,29001.1
2960,28964.36
2965,28925.82
2970,28825.31
2975,28898.18
2980,28827.87
2985,28906.39
2990,29044.52
2995,29015.76
3000,28935.1
3005,28958.81
3010,28965.96
3015,28871.69
3020,28871.94
3025,28956.33
3030,28991.15
3035,29015.66
3040,28995.03
3045,29052.82
3050,29032.55
3055,29048.66
3060,29080.0
3065,29041.99
3070,29001.57
3075,29027.99
3080,29027.75
3085,28986.23
3090,28940.4
3095,28946.65
3100,29002.65
3105,29060.52
3110,29008.25
3115,28961.78
3120,28886.05
3125,28865.9
3130,28876.63
3135,28864.8
3140,28908.1
3145,28893.66
3150,28874.05
3155,29007.39
3160,28984.05
3165,28970.21
3170,28944.42
3175,28975.32
3180,28950.34
3185,28748.41
3190,28730.87
3195,28791.98
3200,28769.51
3205,28769.01
3210,28660.96
3215,28665.81
3220,28734.78
3225,28640.75
3230,28722.5
3235,28684.78
3240,28799.15
3245,28833.59
3250,28830.43
3255,28866.4
3260,28868.45
3265,28941.84
3270,28914.26
3275,28911.56
3280,28899.34
3285,28973.01
3290,29004.2
3295,29130.1
3300,29063.24
3305,29065.01
3310,29054.28
3315,28993.79
3320,29007.29
3325,28961.32
3330,28803.61
3335,28994.0
3340,29064.19
3345,29057.81
3350,28991.53
3355,29010.13
3360,29051.13
3365,29053.24
3370,29036.52
3375,29015.15
3380,28926.8
3385,28910.39
3390,28883.9
3395,28886.81
3400,28894.6
3405,28950.3
3410,28948.74
3415,28978.47
3420,29019.02
3425,29030.66
3430,28985.67
3435,28959.8
3440,29024.27
3445,29003.42
3450,28949.61
3455,28947.59
3460,28973.05
3465,29001.08
3470,28926.52
3475,28916.39
3480,28855.82
3485,28861.8
3490,28847.71
3495,28829.96
3500,28833.87
3505,28800.76
3510,28839.94
3515,28894.67
3520,28934.68
3525,28881.98
3530,28929.08
3535,28999.99
3540,28961.19
3545,28981.48
3550,28948.32
3555,28896.7
3560,28860.0
3565,28879.92
3570,28849.52
3575,28891.65
3580,28878.37
3585,28933.33
3590,28986.88
3595,28970.99
3600,29045.57
3605,29140.72
3610,29215.99
3615,29269.33
3620,29201.57
3625,29228.32
3630,29173.09
3635,29170.59
3640,29221.09
3645,29155.0
3650,29101.02
3655,29130.41
3660,29107.46
3665,29211.19
3670,29144.01
3675,29236.7
3680,29319.44
3685,29297.73
3690,29260.26
3695,29192.6
3700,29173.33
3705,29135.76
3710,29183.27
3715,29142.95
3720,29057.71
3725,29066.61
3730,28902.73
3735,28825.36
3740,28781.61
3745,28757.82
3750,28641.29
3755,28665.64
3760,28703.82
3765,28820.51
3770,28743.98
3775,28787.16
3780,28823.28
3785,28813.77
3790,28853.32
3795,28899.99
3800,28863.65
3805,28818.07
3810,28770.0
3815,28770.0
3820,28846.39
3825,28813.9
3830,28739.95
3835,28691.18
3840,28713.83
3845,28704.8
3850,28752.18
3855,28783.43
3860,28657.44
3865,28706.03
3870,28741.91
3875,28782.02
3880,28763.81
3885,28514.29
3890,28424.67
3895,28539.6
3900,28402.27
3905,28439.18
3910,28394.33
3915,28397.77
3920,28400.0
3925,28351.02
3930,28435.09
3935,28442.7
3940,28360.14
3945,28323.93
3950,28297.91
3955,28281.39
3960,28354.01
3965,28377.41
3970,28284.75
3975,28389.99
3980,28385.84
3985,28431.22
3990,28443.65
3995,28465.46
4000,28421.74
4005,28395.09
4010,28456.54
4015,28476.36
4020,28496.92
4025,28513.41
4030,28558.83
4035,28633.57
4040,28963.59
4045,28843.83
4050,28943.47
4055,28944.19
4060,28824.83
4065,28865.2
4070,28917.76
4075,28888.51
4080,28854.27
4085,28807.5
4090,28821.93
4095,28810.92
4100,28754.92
4105,28719.53
4110,28773.26
4115,28774.27
4120,28746.71
4125,28787.35
4130,28770.91
4135,28756.42
4140,28733.55
4145,28778.72
4150,28771.47
4155,28746.83
4160,28746.77
4165,28680.7
4170,28735.26
4175,28767.19
4180,28824.86
4185,28819.39
4190,28812.44
4195,28863.54
4200,28842.03
4205,28812.92
4210,28834.12
4215,28797.53
4220,28787.71
4225,28789.81
4230,28773.34
4235,28749.53
4240,28703.6
4245,28653.81
4250,28644.71
4255,28680.26
4260,28675.5
4265,28561.97
4270,28570.59
4275,28582.0
4280,28571.66
4285,28597.97
4290,28560.86
4295,28618.56
4300,28695.37
4305,28733.61
4310,28646.43
4315,28665.04
4320,28715.03
4325,28720.0
4330,28742.12
4335,28726.51
4340,28783.46
4345,28768.17
4350,28782.4
4355,28751.08
4360,28723.33
4365,28760.0
4370,28704.03
4375,28545.33
4380,28574.71
4385,28626.39
4390,28509.71
4395,28586.91
4400,28561.17
4405,28581.55
4410,28612.88
4415,28635.65
4420,28627.58
4425,28687.64
4430,28686.33
4435,28669.41
4440,28611.02
4445,28575.93
4450,28608.38
4455,28668.95
4460,28639.04
4465,28650.77
4470,28607.82
4475,28635.73
4480,28689.12
4485,28688.98
4490,28695.53
4495,28659.71
4500,28692.11
4505,28682.2
4510,28748.73
4515,28798.12
4520,28759.73
4525,28784.7
4530,28750.0
4535,28755.02
4540,28748.09
4545,28721.75
4550,28770.02
4555,28821.5
4560,28815.7
4565,28779.19
4570,28790.35
4575,28765.47
4580,28847.7
4585,28798.72
4590,28766.9
4595,28757.17
4600,28803.0
4605,28786.49
4610,28804.41
4615,28819.33
4620,28812.88
4625,28877.49
4630,28889.81
4635,28860.44
4640,28843.71
4645,28845.54
4650,28819.68
4655,28824.57
4660,28842.05
4665,28812.12
4670,28838.81
4675,28833.81
4680,28834.95
4685,28878.25
4690,28861.0
4695,28841.68
4700,28828.69
4705,28830.57
4710,28848.75
4715,28831.52
4720,28824.12
4725,28814.03
4730,28793.97
4735,28807.57
4740,28793.79
4745,28812.23
4750,28791.44
4755,28807.47
4760,28865.06
4765,28850.48
4770,28864.84
4775,28856.61
4780,28850.01
4785,28835.19
4790,28816.33
4795,28807.35
4800,28760.21
4805,28817.76
4810,28858.38
4815,28828.49
4820,28811.15
4825,28810.43
4830,28818.87
4835,28804.46
4840,28835.47
4845,28836.81
4850,28853.22
4855,28815.03
4860,28780.86
4865,28776.06
4870,28759.36
4875,28770.64
4880,28780.26
4885,28771.53
4890,28756.17
4895,28746.01
4900,28750.01
4905,28749.95
4910,28804.0
4915,28816.53
4920,28795.94
4925,28772.49
4930,28762.45
4935,28786.77
4940,28794.18
4945,28776.14
4950,28757.17
4955,28800.92
4960,28849.98
4965,28839.55
4970,28886.9
4975,28872.16
4980,28827.81
4985,28845.9
4990,28836.07
4995,28824.37
