Tiempo,Precio
1465,29841.97
1470,29797.24
1475,29815.45
1480,29768.37
1485,29776.67
1490,29716.48
1495,29716.6
1500,29675.8
1505,29693.88
1510,29596.92
1515,29740.88
1520,29572.84
1525,29665.91
1530,29650.02
1535,29666.67
1540,29679.17
1545,29651.51
1550,29649.79
1555,29747.01
1560,29767.43
1565,29767.82
1570,29741.34
1575,29738.35
1580,29775.46
1585,29780.02
1590,29805.5
1595,29822.65
1600,29824.37
1605,29783.44
1610,29767.3
1615,29811.32
1620,29826.01
1625,29826.31
1630,29830.14
1635,29804.35
1640,29820.0
1645,29835.2
1650,29817.88
1655,29797.37
1660,29799.99
1665,29797.78
1670,29815.85
1675,29788.03
1680,29748.49
1685,29779.88
1690,29813.43
1695,29762.64
1700,29782.14
1705,29729.48
1710,29749.78
1715,29729.85
1720,29678.19
1725,29707.22
1730,29739.95
1735,29685.82
1740,29656.31
1745,29712.79
1750,29713.98
1755,29722.95
1760,29753.99
1765,29779.13
1770,29783.75
1775,29776.13
1780,29781.22
1785,29790.0
1790,29763.34
1795,29732.12
1800,29680.0
1805,29660.0
1810,29697.13
1815,29718.31
1820,29730.04
1825,29768.04
1830,29838.55
1835,29826.98
1840,29847.62
1845,29851.5
1850,29857.79
1855,29849.18
1860,29846.23
1865,29809.87
1870,29821.51
1875,29810.83
1880,29789.49
1885,29796.54
1890,29839.99
1895,29862.01
1900,29905.17
1905,29891.48
1910,29965.8
1915,29923.81
1920,29899.6
1925,29891.58
1930,29937.79
1935,30043.45
1940,29965.86
1945,30005.37
1950,29988.64
1955,29947.07
1960,29958.43
1965,29945.65
1970,29909.79
1975,29952.99
1980,29937.27
1985,29976.3
1990,29975.67
1995,29947.32
2000,29953.49
2005,29932.43
2010,29923.61
2015,29939.14
2020,29930.93
2025,29913.19
2030,29908.42
2035,29908.96
2040,29932.62
2045,29959.77
2050,29938.3
2055,29966.94
2060,29952.81
2065,29873.4
2070,29888.58
2075,29913.37
2080,29902.98
2085,29907.27
2090,29936.63
2095,29925.38
2100,29946.52
2105,29897.15
2110,29922.75
2115,29888.19
2120,29907.13
2125,29963.31
2130,30038.12
2135,29938.26
2140,29906.25
2145,30008.27
2150,29950.59
2155,29958.73
2160,30003.9
2165,29982.82
2170,29988.96
2175,30078.13
2180,30056.9
2185,30025.43
2190,30060.16
2195,30094.04
2200,30157.87
2205,30148.46
2210,30114.51
2215,30089.11
2220,30085.93
2225,30062.93
2230,30093.52
2235,30093.32
2240,30036.43
2245,30055.67
2250,30045.84
2255,30064.34
2260,30085.7
2265,30064.28
2270,29981.42
2275,29929.66
2280,29733.48
2285,29610.2
2290,29680.01
2295,29819.42
2300,29798.15
2305,29854.65
2310,30192.98
2315,30028.17
2320,29915.04
2325,29868.87
2330,29928.56
2335,29924.61
2340,30049.99
2345,29935.95
2350,29772.29
2355,29839.63
2360,29884.25
2365,29900.65
2370,29960.96
2375,29987.46
2380,29909.37
2385,30030.94
2390,30065.6
2395,30152.13
2400,30185.82
2405,30187.36
2410,30307.57
2415,30278.93
2420,30235.12
2425,30269.03
2430,30289.88
2435,30312.51
2440,30229.0
2445,30184.62
2450,30277.68
2455,30243.62
2460,30320.62
2465,30275.68
2470,30232.9
2475,30236.66
2480,30251.37
2485,30244.42
2490,30279.5
2495,30215.27
2500,30279.98
2505,30269.87
2510,30324.33
2515,30294.26
2520,30244.54
2525,30199.99
2530,30232.24
2535,30224.95
2540,30250.0
2545,30254.46
2550,30200.49
2555,30210.71
2560,30180.26
2565,30170.41
2570,30211.44
2575,30219.93
2580,30254.99
2585,30294.2
2590,30266.4
2595,30207.86
2600,30208.52
2605,30217.32
2610,30195.09
2615,29994.33
2620,30098.76
2625,30116.72
2630,30090.86
2635,30067.69
2640,30107.23
2645,30063.38
2650,30138.61
2655,30119.14
2660,30131.69
2665,30169.75
2670,30204.7
2675,30205.72
2680,30256.66
2685,30263.44
2690,30292.0
2695,30351.52
2700,30292.29
2705,30298.18
2710,30302.89
2715,30287.72
2720,30246.07
2725,30255.25
2730,30297.24
2735,30254.61
2740,30253.19
2745,30222.25
2750,30232.01
2755,30248.98
2760,30258.82
2765,30261.04
2770,30267.81
2775,30294.49
2780,30339.46
2785,30309.23
2790,30277.4
2795,30279.52
2800,30307.92
2805,30344.51
2810,30325.3
2815,30524.6
2820,30453.27
2825,30503.73
2830,30475.71
2835,30414.79
2840,30386.27
2845,30487.23
2850,30534.61
2855,30519.0
2860,30486.19
2865,30459.91
2870,30476.15
2875,30505.27
2880,30549.99
2885,30527.94
2890,30578.41
2895,30619.99
2900,30569.54
2905,30541.24
2910,30504.46
2915,30471.26
2920,30424.57
2925,30425.79
2930,30399.32
2935,30373.04
2940,30378.21
2945,30453.0
2950,30451.34
2955,30449.83
2960,30445.82
2965,30385.85
2970,30374.55
2975,30384.88
2980,30396.7
2985,30379.65
2990,30380.04
2995,30445.75
3000,30456.71
3005,30458.13
3010,30460.7
3015,30470.08
3020,30433.18
3025,30558.7
3030,30586.69
3035,30513.89
3040,30605.44
3045,30608.25
3050,30626.43
3055,30585.0
3060,30567.65
3065,30559.15
3070,30546.18
3075,30557.37
3080,30561.36
3085,30520.69
3090,30550.03
3095,30523.25
3100,30522.34
3105,30526.57
3110,30515.02
3115,30522.73
3120,30492.51
3125,30464.32
3130,30473.64
3135,30461.11
3140,30472.0
3145,30485.44
3150,30471.41
3155,30472.18
3160,30487.02
3165,30508.3
3170,30518.55
3175,30488.29
3180,30455.13
3185,30451.43
3190,30436.16
3195,30467.48
3200,30467.47
3205,30450.55
3210,30474.62
3215,30449.87
3220,30433.26
3225,30401.58
3230,30410.82
3235,30431.6
3240,30448.17
3245,30443.31
3250,30462.86
3255,30515.56
3260,30519.98
3265,30518.25
3270,30518.33
3275,30524.17
3280,30538.86
3285,30519.3
3290,30491.38
3295,30515.4
3300,30491.41
3305,30445.95
3310,30438.33
3315,30449.01
3320,30435.82
3325,30465.93
3330,30453.7
3335,30464.38
3340,30411.52
3345,30341.05
3350,30353.35
3355,30292.9
3360,30392.78
3365,30363.49
3370,30353.25
3375,30383.66
3380,30393.61
3385,30349.78
3390,30432.98
3395,30417.21
3400,30420.0
3405,30420.31
3410,30396.43
3415,30490.0
3420,30488.41
3425,30497.73
3430,30451.09
3435,30454.13
3440,30479.49
3445,30447.95
3450,30395.0
3455,30406.57
3460,30413.47
3465,30420.2
3470,30426.12
3475,30404.95
3480,30318.89
3485,30209.99
3490,30165.0
3495,30208.03
3500,30203.04
3505,30178.92
3510,30174.77
3515,30189.93
3520,30237.81
3525,30228.0
3530,30200.0
3535,30140.01
3540,30110.32
3545,30137.47
3550,30047.8
3555,29979.73
3560,29909.5
3565,29878.03
3570,29784.62
3575,29800.0
3580,29777.2
3585,29800.83
3590,29788.3
3595,29729.22
3600,29733.66
3605,29733.19
3610,29772.84
3615,29739.55
3620,29788.62
3625,29815.18
3630,29728.37
3635,29708.59
3640,29740.01
3645,29738.41
3650,29776.15
3655,29725.65
3660,29809.31
3665,29751.17
3670,29702.33
3675,29728.79
3680,29855.51
3685,29612.24
3690,29563.41
3695,29587.92
3700,29607.56
3705,29506.4
3710,29549.94
3715,29571.14
3720,29570.0
3725,29642.38
3730,29586.34
3735,29553.43
3740,29707.64
3745,29676.35
3750,29582.45
3755,29605.9
3760,29617.83
3765,29698.48
3770,29656.41
3775,29620.7
3780,29640.24
3785,29580.01
3790,29539.32
3795,29566.14
3800,29594.21
3805,29463.88
3810,29384.87
3815,29410.81
3820,29470.0
3825,29453.37
3830,29372.84
3835,29345.01
3840,29334.4
3845,29424.38
3850,29391.34
3855,29450.55
3860,29514.16
3865,29478.07
3870,29442.5
3875,29427.83
3880,29465.75
3885,29472.83
3890,29493.11
3895,29439.56
3900,29463.62
3905,29379.8
3910,29430.01
3915,29434.76
3920,29471.77
3925,29495.86
3930,29471.96
3935,29501.57
3940,29474.86
3945,29511.72
3950,29612.41
3955,29506.12
3960,29468.05
3965,29455.46
3970,29503.42
3975,29486.39
3980,29485.0
3985,29507.8
3990,29421.39
3995,29487.91
4000,29479.03
4005,29477.49
4010,29491.96
4015,29477.39
4020,29454.81
4025,29510.26
4030,29505.41
4035,29529.83
4040,29519.02
4045,29497.38
4050,29517.55
4055,29490.25
4060,29500.16
4065,29521.21
4070,29530.0
4075,29544.9
4080,29518.31
4085,29511.18
4090,29481.35
4095,29534.03
4100,29481.9
4105,29521.64
4110,29549.99
4115,29559.88
4120,29579.38
4125,29541.73
4130,29546.02
4135,29602.29
4140,29581.57
4145,29575.73
4150,29588.88
4155,29597.77
4160,29616.99
4165,29617.62
4170,29630.76
4175,29660.94
4180,29657.89
4185,29632.03
4190,29628.55
4195,29651.61
4200,29688.01
4205,29703.39
4210,29697.83
4215,29711.54
4220,29685.69
4225,29714.92
4230,29746.0
4235,29738.13
4240,29812.23
4245,29777.99
4250,29817.9
4255,29805.99
4260,29824.19
4265,29793.63
4270,29789.68
4275,29794.5
4280,29775.47
4285,29730.6
4290,29703.27
4295,29726.34
4300,29686.28
4305,29701.4
4310,29697.22
4315,29667.54
4320,29671.88
4325,29658.67
4330,29666.99
4335,29649.32
4340,29645.43
4345,29645.98
4350,29660.22
4355,29667.14
4360,29690.0
4365,29667.32
4370,29685.71
4375,29701.58
4380,29716.59
4385,29690.79
4390,29709.65
4395,29718.49
4400,29705.24
4405,29690.02
4410,29700.0
4415,29676.97
4420,29668.74
4425,29686.52
4430,29561.03
4435,29546.12
4440,29559.84
4445,29604.9
4450,29590.47
4455,29540.08
4460,29557.86
4465,29557.57
4470,29568.61
4475,29561.22
4480,29573.96
4485,29553.75
4490,29585.25
4495,29515.34
4500,29519.15
4505,29483.24
4510,29469.74
4515,29471.82
4520,29468.97
4525,29479.42
4530,29475.15
4535,29486.94
4540,29509.93
4545,29537.73
4550,29575.69
4555,29564.79
4560,29560.63
4565,29568.26
4570,29566.15
4575,29571.73
4580,29565.48
4585,29562.64
4590,29559.48
4595,29540.64
4600,29527.89
4605,29529.9
4610,29554.04
4615,29618.47
4620,29683.38
4625,29648.78
4630,29627.73
4635,29628.0
4640,29665.09
4645,29647.82
4650,29646.51
4655,29658.87
4660,29685.57
4665,29686.36
4670,29665.53
4675,29663.01
4680,29651.83
4685,29656.03
4690,29650.05
4695,29651.0
4700,29645.02
4705,29641.28
4710,29640.71
4715,29660.82
4720,29659.51
4725,29651.09
4730,29655.53
4735,29677.52
4740,29645.7
4745,29641.01
4750,29679.67
4755,29661.13
4760,29654.63
4765,29645.79
4770,29674.0
4775,29662.9
4780,29668.33
4785,29664.72
4790,29642.71
4795,29630.22
4800,29624.51
4805,29636.68
4810,29646.66
4815,29639.22
4820,29673.66
4825,29677.17
4830,29658.54
4835,29669.17
4840,29668.6
4845,29672.75
4850,29688.53
4855,29663.7
4860,29669.1
4865,29734.88
4870,29723.26
4875,29703.99
4880,29752.48
4885,29741.42
4890,29750.01
4895,29723.88
4900,29723.28
4905,29722.51
4910,29721.6
4915,29722.26
4920,29736.0
4925,29716.47
4930,29712.49
4935,29711.34
4940,29665.7
4945,29656.64
4950,29658.42
4955,29668.08
4960,29691.96
4965,29697.36
4970,29729.76
4975,29706.85
4980,29724.43
4985,29735.37
4990,29732.55
4995,29707.27
