Tiempo,Precio
850,29387.24
855,29403.8
860,29394.28
865,29375.96
870,29370.18
875,29309.51
880,29316.83
885,29324.61
890,29316.62
895,29301.64
900,29315.63
905,29247.57
910,29270.86
915,29278.21
920,29299.71
925,29272.79
930,29280.69
935,29300.41
940,29240.42
945,29245.39
950,29279.62
955,29303.15
960,29300.01
965,29296.63
970,29319.99
975,29346.43
980,29368.94
985,29368.38
990,29339.79
995,29329.71
1000,29328.96
1005,29331.94
1010,29344.99
1015,29329.97
1020,29358.43
1025,29347.06
1030,29346.26
1035,29365.0
1040,29367.0
1045,29365.73
1050,29372.11
1055,29347.2
1060,29365.34
1065,29365.38
1070,29361.85
1075,29352.53
1080,29341.44
1085,29356.68
1090,29360.99
1095,29332.04
1100,29353.54
1105,29334.28
1110,29355.58
1115,29402.26
1120,29374.87
1125,29401.04
1130,29398.57
1135,29402.88
1140,29384.21
1145,29407.49
1150,29391.9
1155,29410.24
1160,29465.14
1165,29453.34
1170,29468.98
1175,29511.54
1180,29485.66
1185,29516.5
1190,29502.92
1195,29530.19
1200,29542.81
1205,29527.85
1210,29526.92
1215,29552.91
1220,29837.21
1225,29876.27
1230,29946.03
1235,29865.51
1240,29982.01
1245,30104.89
1250,30111.11
1255,30130.05
1260,30154.96
1265,30111.76
1270,30140.97
1275,30160.0
1280,30127.39
1285,30137.73
1290,30172.03
1295,30211.27
1300,30157.76
1305,30149.12
1310,30170.32
1315,30187.79
1320,30200.0
1325,30176.25
1330,30165.0
1335,30024.17
1340,29892.04
1345,29876.16
1350,29926.53
1355,29852.03
1360,29825.01
1365,29856.68
1370,29920.41
1375,29954.94
1380,29947.68
1385,30012.15
1390,30116.66
1395,30061.71
1400,30066.98
1405,30080.11
1410,30035.38
1415,30099.0
1420,30137.34
1425,30133.98
1430,30110.59
1435,30102.0
1440,30098.02
1445,30068.98
1450,30106.48
1455,30050.01
1460,30021.66
1465,30004.94
1470,30026.14
1475,30018.35
1480,29968.67
1485,30041.51
1490,30102.54
1495,29947.63
1500,29973.71
1505,29940.82
1510,29978.81
1515,29976.43
1520,29948.16
1525,29946.75
1530,29940.8
1535,29932.2
1540,29901.0
1545,29924.99
1550,29887.74
1555,29890.25
1560,29873.85
1565,29769.22
1570,29704.25
1575,29694.99
1580,29704.07
1585,29741.99
1590,29757.85
1595,29854.38
1600,29840.0
1605,29807.3
1610,29850.26
1615,29839.18
1620,29720.63
1625,29792.19
1630,29824.06
1635,29827.08
1640,29901.96
1645,29849.06
1650,29871.56
1655,29885.7
1660,29916.31
1665,29892.67
1670,29904.95
1675,30009.01
1680,29960.5
1685,30069.84
1690,30120.0
1695,30073.91
1700,30027.92
1705,29978.2
1710,29970.71
1715,29877.55
1720,29905.14
1725,29895.91
1730,29912.17
1735,29921.46
1740,29887.2
1745,29827.01
1750,29881.89
1755,29924.74
1760,29983.41
1765,29973.31
1770,29970.42
1775,29966.02
1780,29990.02
1785,30002.0
1790,30050.94
1795,29979.59
1800,29976.94
1805,29971.69
1810,29990.13
1815,29938.78
1820,29938.79
1825,29975.6
1830,29973.48
1835,29972.67
1840,29888.66
1845,29904.87
1850,29899.86
1855,29899.56
1860,29934.82
1865,29963.51
1870,29997.47
1875,30022.02
1880,30022.22
1885,29986.4
1890,29993.84
1895,29959.17
1900,29948.88
1905,29908.16
1910,29905.01
1915,29926.9
1920,29936.1
1925,29955.2
1930,29993.88
1935,29965.31
1940,29996.72
1945,29974.2
1950,30038.83
1955,30014.89
1960,30008.82
1965,29986.12
1970,30146.21
1975,30111.09
1980,30164.91
1985,30191.91
1990,30351.65
1995,30235.32
2000,30291.39
2005,30298.13
2010,30274.37
2015,30300.06
2020,30276.79
2025,30245.73
2030,30368.98
2035,30390.1
2040,30368.59
2045,30377.29
2050,30365.07
2055,30366.01
2060,30325.45
2065,30344.71
2070,30333.07
2075,30323.17
2080,30330.0
2085,30260.96
2090,30255.31
2095,30354.71
2100,30345.08
2105,30374.82
2110,30260.01
2115,30195.38
2120,30204.99
2125,30227.3
2130,30246.55
2135,30281.96
2140,30262.16
2145,30248.65
2150,30206.43
2155,30210.0
2160,30198.79
2165,30167.15
2170,30183.61
2175,30206.01
2180,30201.98
2185,30207.68
2190,30170.39
2195,30192.72
2200,30187.44
2205,30194.0
2210,30116.59
2215,30092.84
2220,30069.91
2225,30084.99
2230,30112.77
2235,30068.16
2240,30038.02
2245,30062.49
2250,30077.87
2255,30094.72
2260,30098.27
2265,30100.0
2270,30129.11
2275,30146.13
2280,30150.75
2285,30131.6
2290,30100.0
2295,30086.18
2300,30115.84
2305,30096.97
2310,30113.23
2315,30131.05
2320,30138.96
2325,30138.21
2330,30167.04
2335,30182.17
2340,30171.11
2345,30209.99
2350,30190.0
2355,30178.66
2360,30161.98
2365,30155.51
2370,30149.81
2375,30130.44
2380,30103.18
2385,30098.65
2390,30112.97
2395,30132.32
2400,30135.95
2405,30140.02
2410,30167.83
2415,30157.94
2420,30151.24
2425,30136.81
2430,30164.26
2435,30236.09
2440,30228.93
2445,30273.48
2450,30324.58
2455,30367.46
2460,30356.6
2465,30360.87
2470,30459.5
2475,30374.9
2480,30404.85
2485,30455.0
2490,30543.21
2495,30510.39
2500,30456.87
2505,30460.83
2510,30436.4
2515,30438.53
2520,30463.46
2525,30479.95
2530,30546.24
2535,30579.56
2540,30573.44
2545,30575.8
2550,30488.88
2555,30472.52
2560,30446.44
2565,30424.54
2570,30439.69
2575,30461.0
2580,30404.4
2585,30341.96
2590,30387.26
2595,30384.24
2600,30328.99
2605,30318.12
2610,30290.61
2615,30312.45
2620,30315.53
2625,30317.94
2630,30327.23
2635,30303.64
2640,30319.28
2645,30297.67
2650,30308.88
2655,30336.85
2660,30376.76
2665,30419.47
2670,30373.88
2675,30402.69
2680,30470.36
2685,30415.3
2690,30437.9
2695,30472.0
2700,30504.48
2705,30452.29
2710,30431.12
2715,30448.94
2720,30408.29
2725,30419.96
2730,30443.07
2735,30460.0
2740,30420.2
2745,30458.69
2750,30494.02
2755,30521.54
2760,30556.57
2765,30517.42
2770,30491.66
2775,30505.27
2780,30423.63
2785,30405.0
2790,30435.49
2795,30367.91
2800,30369.79
2805,30371.17
2810,30422.13
2815,30455.52
2820,30493.65
2825,30513.26
2830,30465.42
2835,30453.0
2840,30373.76
2845,30380.75
2850,30394.23
2855,30410.0
2860,30406.47
2865,30360.0
2870,30309.26
2875,30354.97
2880,30426.88
2885,30472.33
2890,30450.0
2895,30368.08
2900,30396.24
2905,30244.76
2910,30377.65
2915,30455.05
2920,30415.8
2925,30294.19
2930,30118.4
2935,30023.11
2940,30095.15
2945,30204.1
2950,30158.41
2955,30194.92
2960,30241.89
2965,30209.01
2970,30245.9
2975,30254.78
2980,30211.55
2985,30226.32
2990,30346.06
2995,30356.97
3000,30434.28
3005,30374.88
3010,30385.87
3015,30398.39
3020,30400.73
3025,30443.02
3030,30386.31
3035,30324.71
3040,30344.95
3045,30343.04
3050,30387.34
3055,30435.38
3060,30410.0
3065,30415.19
3070,30478.05
3075,30395.5
